CIC_AEM_VERS = 1.0
CREATION_DATE = 2025-09-10T10:10:01
ORIGINATOR = SUTS

META_START

COMMENT Detumbling simulation output using quaternion

OBJECT_NAME = SUTS
OBJECT_ID = SUTS

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
ATTITUDE_TYPE = QUATERNION

META_STOP

60928 38158.86608 0.656510 -0.631149 0.171110 -0.375989
60928 38159.86608 0.656890 -0.632279 0.167980 -0.374836
60928 38160.86608 0.657897 -0.632032 0.168360 -0.373313
60928 38161.86608 0.660316 -0.632670 0.167572 -0.368280
60928 38162.86608 0.662110 -0.631926 0.169210 -0.365580
60928 38163.86608 0.664014 -0.631604 0.170197 -0.362209
60928 38164.86608 0.664884 -0.631081 0.170926 -0.361180
60928 38165.86608 0.666323 -0.630265 0.172574 -0.359163
60928 38166.86608 0.663746 -0.631390 0.167377 -0.364379
60928 38167.86608 0.669689 -0.628384 0.176772 -0.354121
60928 38168.86608 0.669061 -0.628646 0.175029 -0.355706
60928 38169.86608 0.663390 -0.631369 0.164948 -0.366168
60928 38170.86608 0.665962 -0.630148 0.168859 -0.361793
60928 38171.86608 0.666610 -0.629787 0.169370 -0.360989
60928 38172.86608 0.667282 -0.629398 0.169866 -0.360192
60928 38173.86608 0.667966 -0.628992 0.170355 -0.359400
60928 38174.86608 0.668656 -0.628578 0.170840 -0.358611
60928 38175.86608 0.669349 -0.628158 0.171323 -0.357824
60928 38176.86608 0.670041 -0.627735 0.171806 -0.357038
60928 38177.86608 0.670734 -0.627309 0.172289 -0.356254
60928 38178.86608 0.671425 -0.626880 0.172772 -0.355470
60928 38179.86608 0.669605 -0.627679 0.168946 -0.359313
60928 38180.86608 0.666471 -0.628991 0.163160 -0.365466
60928 38181.86608 0.664858 -0.629252 0.160615 -0.369064
60928 38182.86608 0.665953 -0.628228 0.162378 -0.368063
60928 38183.86608 0.670153 -0.625712 0.169223 -0.361586
60928 38184.86608 0.672931 -0.623842 0.173847 -0.357439
60928 38185.86608 0.670674 -0.624503 0.170222 -0.362239
60928 38186.86608 0.664608 -0.626893 0.160522 -0.373543
60928 38187.86608 0.659796 -0.628508 0.152996 -0.382413
60928 38188.86608 0.660259 -0.627801 0.153767 -0.382465
60928 38189.86608 0.664588 -0.625400 0.160609 -0.376035
60928 38190.86608 0.667462 -0.623593 0.165226 -0.371922
60928 38191.86608 0.668417 -0.622710 0.167001 -0.370893
60928 38192.86608 0.666379 -0.623241 0.164096 -0.374943
60928 38193.86608 0.665727 -0.623110 0.163386 -0.376624
60928 38194.86608 0.662045 -0.624224 0.157638 -0.383656
60928 38195.86608 0.666694 -0.621688 0.165158 -0.376493
60928 38196.86608 0.663115 -0.622705 0.159361 -0.383564
60928 38197.86608 0.671530 -0.618373 0.172886 -0.369828
60928 38198.86608 0.668015 -0.619472 0.167114 -0.376939
60928 38199.86608 0.674916 -0.615699 0.178397 -0.365484
60928 38200.86608 0.671356 -0.617068 0.172577 -0.372459
60928 38201.86608 0.672808 -0.616135 0.174686 -0.370394
60928 38202.86608 0.668816 -0.617846 0.168139 -0.377732
60928 38203.86608 0.666201 -0.618902 0.163645 -0.382566
60928 38204.86608 0.665922 -0.618854 0.162530 -0.383604
60928 38205.86608 0.668811 -0.617348 0.166205 -0.379407
60928 38206.86608 0.670275 -0.616487 0.167688 -0.377564
60928 38207.86608 0.669135 -0.616880 0.165302 -0.379991
60928 38208.86608 0.664722 -0.618718 0.158010 -0.387771
60928 38209.86608 0.661682 -0.619865 0.152885 -0.393154
60928 38210.86608 0.664078 -0.618718 0.155945 -0.389704
60928 38211.86608 0.670358 -0.615815 0.164976 -0.379704
60928 38212.86608 0.675098 -0.613468 0.171798 -0.372000
60928 38213.86608 0.674606 -0.613600 0.170506 -0.373268
60928 38214.86608 0.670258 -0.615512 0.163259 -0.381111
60928 38215.86608 0.667266 -0.616706 0.158163 -0.386542
60928 38216.86608 0.669621 -0.615529 0.161212 -0.383069
60928 38217.86608 0.672105 -0.614216 0.164287 -0.379504
60928 38218.86608 0.670710 -0.614606 0.161219 -0.382643
60928 38219.86608 0.672340 -0.613733 0.163120 -0.380370
60928 38220.86608 0.673939 -0.612880 0.165033 -0.378086
60928 38221.86608 0.675131 -0.612208 0.166330 -0.376477
60928 38222.86608 0.672524 -0.613217 0.161588 -0.381529
60928 38223.86608 0.676970 -0.611112 0.168073 -0.374173
60928 38224.86608 0.673056 -0.612787 0.161489 -0.381326
60928 38225.86608 0.673130 -0.612646 0.161118 -0.381577
60928 38226.86608 0.673284 -0.612455 0.160823 -0.381736
60928 38227.86608 0.673450 -0.612250 0.160520 -0.381900
60928 38228.86608 0.673622 -0.612037 0.160214 -0.382066
60928 38229.86608 0.673797 -0.611820 0.159906 -0.382235
60928 38230.86608 0.673974 -0.611601 0.159597 -0.382404
60928 38231.86608 0.674150 -0.611379 0.159288 -0.382576
60928 38232.86608 0.674327 -0.611157 0.158980 -0.382748
60928 38233.86608 0.674504 -0.610933 0.158672 -0.382921
60928 38234.86608 0.674680 -0.610709 0.158365 -0.383096
60928 38235.86608 0.674855 -0.610484 0.158058 -0.383271
60928 38236.86608 0.675030 -0.610259 0.157752 -0.383448
60928 38237.86608 0.675205 -0.610033 0.157446 -0.383626
60928 38238.86608 0.675379 -0.609806 0.157141 -0.383805
60928 38239.86608 0.675553 -0.609579 0.156837 -0.383985
60928 38240.86608 0.675726 -0.609351 0.156533 -0.384166
60928 38241.86608 0.675898 -0.609123 0.156230 -0.384348
60928 38242.86608 0.676070 -0.608894 0.155927 -0.384531
60928 38243.86608 0.676242 -0.608664 0.155626 -0.384715
60928 38244.86608 0.676413 -0.608434 0.155324 -0.384900
60928 38245.86608 0.676583 -0.608203 0.155024 -0.385087
60928 38246.86608 0.676753 -0.607971 0.154724 -0.385274
60928 38247.86608 0.676923 -0.607739 0.154425 -0.385463
60928 38248.86608 0.677092 -0.607507 0.154126 -0.385652
60928 38249.86608 0.677260 -0.607273 0.153828 -0.385843
60928 38250.86608 0.677428 -0.607039 0.153530 -0.386035
60928 38251.86608 0.677595 -0.606805 0.153234 -0.386228
60928 38252.86608 0.677762 -0.606570 0.152938 -0.386422
60928 38253.86608 0.677928 -0.606334 0.152642 -0.386617
60928 38254.86608 0.678094 -0.606098 0.152347 -0.386813
60928 38255.86608 0.678259 -0.605861 0.152053 -0.387011
60928 38256.86608 0.678424 -0.605623 0.151759 -0.387209
60928 38257.86608 0.678588 -0.605385 0.151466 -0.387409
60928 38258.86608 0.678752 -0.605146 0.151174 -0.387609
60928 38259.86608 0.678915 -0.604906 0.150883 -0.387811
60928 38260.86608 0.679078 -0.604666 0.150592 -0.388014
60928 38261.86608 0.679240 -0.604425 0.150301 -0.388218
60928 38262.86608 0.679401 -0.604183 0.150012 -0.388424
60928 38263.86608 0.679562 -0.603941 0.149723 -0.388630
60928 38264.86608 0.679723 -0.603698 0.149434 -0.388837
60928 38265.86608 0.679883 -0.603455 0.149147 -0.389046
60928 38266.86608 0.680042 -0.603211 0.148860 -0.389256
60928 38267.86608 0.680201 -0.602966 0.148573 -0.389467
60928 38268.86608 0.680360 -0.602720 0.148288 -0.389679
60928 38269.86608 0.680518 -0.602474 0.148002 -0.389892
60928 38270.86608 0.680631 -0.602244 0.147651 -0.390183
60928 38271.86608 0.680714 -0.602025 0.147256 -0.390525
60928 38272.86608 0.680797 -0.601805 0.146861 -0.390868
60928 38273.86608 0.680880 -0.601584 0.146467 -0.391213
60928 38274.86608 0.680962 -0.601362 0.146074 -0.391558
60928 38275.86608 0.681043 -0.601139 0.145681 -0.391905
60928 38276.86608 0.681123 -0.600916 0.145289 -0.392253
60928 38277.86608 0.681203 -0.600692 0.144898 -0.392602
60928 38278.86608 0.681283 -0.600467 0.144507 -0.392952
60928 38279.86608 0.681362 -0.600241 0.144117 -0.393303
60928 38280.86608 0.681440 -0.600014 0.143728 -0.393656
60928 38281.86608 0.681517 -0.599787 0.143339 -0.394009
60928 38282.86608 0.681594 -0.599559 0.142952 -0.394364
60928 38283.86608 0.681671 -0.599330 0.142564 -0.394720
60928 38284.86608 0.681746 -0.599100 0.142178 -0.395077
60928 38285.86608 0.681822 -0.598870 0.141792 -0.395435
60928 38286.86608 0.681896 -0.598639 0.141407 -0.395795
60928 38287.86608 0.681970 -0.598407 0.141023 -0.396155
60928 38288.86608 0.682043 -0.598174 0.140639 -0.396517
60928 38289.86608 0.682116 -0.597940 0.140256 -0.396880
60928 38290.86608 0.682188 -0.597706 0.139874 -0.397244
60928 38291.86608 0.682260 -0.597470 0.139492 -0.397609
60928 38292.86608 0.682331 -0.597234 0.139111 -0.397975
60928 38293.86608 0.682401 -0.596998 0.138731 -0.398343
60928 38294.86608 0.682471 -0.596760 0.138351 -0.398711
60928 38295.86608 0.682540 -0.596521 0.137972 -0.399081
60928 38296.86608 0.682608 -0.596282 0.137594 -0.399452
60928 38297.86608 0.682676 -0.596042 0.137216 -0.399824
60928 38298.86608 0.682743 -0.595801 0.136840 -0.400197
60928 38299.86608 0.682810 -0.595559 0.136463 -0.400571
60928 38300.86608 0.682876 -0.595317 0.136088 -0.400947
60928 38301.86608 0.682942 -0.595073 0.135713 -0.401323
60928 38302.86608 0.683006 -0.594829 0.135339 -0.401701
60928 38303.86608 0.683071 -0.594584 0.134966 -0.402080
60928 38304.86608 0.683134 -0.594338 0.134593 -0.402460
60928 38305.86608 0.683197 -0.594092 0.134221 -0.402841
60928 38306.86608 0.683260 -0.593844 0.133850 -0.403224
60928 38307.86608 0.683322 -0.593596 0.133479 -0.403608
60928 38308.86608 0.683383 -0.593347 0.133109 -0.403992
60928 38309.86608 0.683443 -0.593096 0.132740 -0.404378
60928 38310.86608 0.683503 -0.592846 0.132371 -0.404765
60928 38311.86608 0.683563 -0.592594 0.132004 -0.405154
60928 38312.86608 0.683622 -0.592341 0.131636 -0.405543
60928 38313.86608 0.683680 -0.592088 0.131270 -0.405934
60928 38314.86608 0.683738 -0.591833 0.130904 -0.406326
60928 38315.86608 0.683795 -0.591578 0.130539 -0.406719
60928 38316.86608 0.683851 -0.591322 0.130175 -0.407113
60928 38317.86608 0.683907 -0.591065 0.129811 -0.407508
60928 38318.86608 0.683962 -0.590807 0.129448 -0.407905
60928 38319.86608 0.684016 -0.590549 0.129086 -0.408302
60928 38320.86608 0.684070 -0.590289 0.128724 -0.408701
60928 38321.86608 0.684124 -0.590028 0.128364 -0.409101
60928 38322.86608 0.684177 -0.589767 0.128003 -0.409503
60928 38323.86608 0.684229 -0.589505 0.127644 -0.409905
60928 38324.86608 0.684280 -0.589242 0.127285 -0.410309
60928 38325.86608 0.684331 -0.588978 0.126927 -0.410714
60928 38326.86608 0.684381 -0.588713 0.126570 -0.411120
60928 38327.86608 0.684431 -0.588447 0.126213 -0.411527
60928 38328.86608 0.684480 -0.588180 0.125858 -0.411935
60928 38329.86608 0.684529 -0.587913 0.125502 -0.412345
60928 38330.86608 0.684576 -0.587644 0.125148 -0.412756
60928 38331.86608 0.684624 -0.587375 0.124794 -0.413168
60928 38332.86608 0.684670 -0.587104 0.124441 -0.413581
60928 38333.86608 0.684716 -0.586833 0.124089 -0.413996
60928 38334.86608 0.684762 -0.586561 0.123737 -0.414412
60928 38335.86608 0.684807 -0.586287 0.123386 -0.414829
60928 38336.86608 0.684851 -0.586013 0.123036 -0.415247
60928 38337.86608 0.684894 -0.585738 0.122687 -0.415667
60928 38338.86608 0.684937 -0.585462 0.122338 -0.416087
60928 38339.86608 0.684979 -0.585185 0.121990 -0.416509
60928 38340.86608 0.685021 -0.584907 0.121643 -0.416932
60928 38341.86608 0.685062 -0.584628 0.121297 -0.417357
60928 38342.86608 0.685102 -0.584349 0.120951 -0.417783
60928 38343.86608 0.685142 -0.584068 0.120606 -0.418210
60928 38344.86608 0.685181 -0.583786 0.120262 -0.418638
60928 38345.86608 0.685243 -0.583596 0.119773 -0.418941
60928 38346.86608 0.685314 -0.583445 0.119223 -0.419192
60928 38347.86608 0.685384 -0.583294 0.118674 -0.419444
60928 38348.86608 0.685454 -0.583141 0.118126 -0.419697
60928 38349.86608 0.685522 -0.582989 0.117579 -0.419952
60928 38350.86608 0.685589 -0.582835 0.117032 -0.420207
60928 38351.86608 0.685656 -0.582681 0.116487 -0.420464
60928 38352.86608 0.685722 -0.582526 0.115943 -0.420721
60928 38353.86608 0.685787 -0.582370 0.115399 -0.420980
60928 38354.86608 0.685852 -0.582213 0.114857 -0.421240
60928 38355.86608 0.685916 -0.582056 0.114315 -0.421501
60928 38356.86608 0.685979 -0.581897 0.113774 -0.421763
60928 38357.86608 0.686041 -0.581738 0.113234 -0.422026
60928 38358.86608 0.686103 -0.581578 0.112694 -0.422290
60928 38359.86608 0.686164 -0.581418 0.112156 -0.422556
60928 38360.86608 0.686225 -0.581256 0.111618 -0.422822
60928 38361.86608 0.686284 -0.581094 0.111081 -0.423089
60928 38362.86608 0.686343 -0.580931 0.110545 -0.423358
60928 38363.86608 0.686402 -0.580767 0.110010 -0.423627
60928 38364.86608 0.686459 -0.580602 0.109476 -0.423898
60928 38365.86608 0.686516 -0.580437 0.108942 -0.424169
60928 38366.86608 0.686573 -0.580271 0.108409 -0.424442
60928 38367.86608 0.686628 -0.580104 0.107877 -0.424715
60928 38368.86608 0.686683 -0.579937 0.107346 -0.424990
60928 38369.86608 0.686738 -0.579768 0.106815 -0.425265
60928 38370.86608 0.686791 -0.579599 0.106285 -0.425542
60928 38371.86608 0.686845 -0.579429 0.105756 -0.425819
60928 38372.86608 0.686897 -0.579259 0.105228 -0.426097
60928 38373.86608 0.686949 -0.579087 0.104700 -0.426377
60928 38374.86608 0.687000 -0.578915 0.104174 -0.426657
60928 38375.86608 0.687051 -0.578742 0.103648 -0.426938
60928 38376.86608 0.687100 -0.578569 0.103122 -0.427220
60928 38377.86608 0.687150 -0.578395 0.102598 -0.427503
60928 38378.86608 0.687198 -0.578220 0.102074 -0.427787
60928 38379.86608 0.687246 -0.578044 0.101550 -0.428071
60928 38380.86608 0.687294 -0.577867 0.101028 -0.428357
60928 38381.86608 0.687341 -0.577690 0.100506 -0.428643
60928 38382.86608 0.687387 -0.577513 0.099985 -0.428931
60928 38383.86608 0.687433 -0.577334 0.099465 -0.429219
60928 38384.86608 0.687478 -0.577155 0.098945 -0.429508
60928 38385.86608 0.687522 -0.576975 0.098426 -0.429798
60928 38386.86608 0.687566 -0.576794 0.097908 -0.430088
60928 38387.86608 0.687609 -0.576613 0.097390 -0.430380
60928 38388.86608 0.687652 -0.576431 0.096873 -0.430672
60928 38389.86608 0.687694 -0.576248 0.096357 -0.430965
60928 38390.86608 0.687735 -0.576064 0.095841 -0.431259
60928 38391.86608 0.687776 -0.575880 0.095326 -0.431554
60928 38392.86608 0.687817 -0.575696 0.094812 -0.431849
60928 38393.86608 0.687856 -0.575510 0.094298 -0.432146
60928 38394.86608 0.687895 -0.575324 0.093785 -0.432443
60928 38395.86608 0.687934 -0.575137 0.093272 -0.432740
60928 38396.86608 0.687972 -0.574950 0.092760 -0.433039
60928 38397.86608 0.688010 -0.574761 0.092249 -0.433338
60928 38398.86608 0.688047 -0.574573 0.091739 -0.433638
60928 38399.86608 0.688083 -0.574383 0.091229 -0.433939
60928 38400.86608 0.688119 -0.574193 0.090719 -0.434240
60928 38401.86608 0.688154 -0.574002 0.090211 -0.434543
60928 38402.86608 0.688189 -0.573811 0.089702 -0.434846
60928 38403.86608 0.688223 -0.573619 0.089195 -0.435149
60928 38404.86608 0.688257 -0.573426 0.088688 -0.435453
60928 38405.86608 0.688290 -0.573232 0.088182 -0.435758
60928 38406.86608 0.688323 -0.573038 0.087676 -0.436064
60928 38407.86608 0.688355 -0.572844 0.087171 -0.436370
60928 38408.86608 0.688386 -0.572648 0.086666 -0.436677
60928 38409.86608 0.688417 -0.572452 0.086162 -0.436985
60928 38410.86608 0.688448 -0.572256 0.085658 -0.437293
60928 38411.86608 0.688478 -0.572059 0.085156 -0.437602
60928 38412.86608 0.688507 -0.571861 0.084653 -0.437912
60928 38413.86608 0.688536 -0.571662 0.084151 -0.438222
60928 38414.86608 0.688565 -0.571463 0.083650 -0.438533
60928 38415.86608 0.688593 -0.571263 0.083149 -0.438845
60928 38416.86608 0.688620 -0.571063 0.082649 -0.439157
60928 38417.86608 0.688647 -0.570862 0.082150 -0.439469
60928 38418.86608 0.688673 -0.570661 0.081651 -0.439783
60928 38419.86608 0.688699 -0.570458 0.081152 -0.440097
60928 38420.86608 0.688725 -0.570256 0.080654 -0.440411
60928 38421.86608 0.688749 -0.570052 0.080157 -0.440726
60928 38422.86608 0.688774 -0.569848 0.079660 -0.441042
60928 38423.86608 0.688798 -0.569644 0.079163 -0.441358
60928 38424.86608 0.688821 -0.569438 0.078667 -0.441675
60928 38425.86608 0.688844 -0.569233 0.078172 -0.441992
60928 38426.86608 0.688867 -0.569026 0.077677 -0.442310
60928 38427.86608 0.688889 -0.568819 0.077182 -0.442629
60928 38428.86608 0.688910 -0.568612 0.076689 -0.442948
60928 38429.86608 0.688931 -0.568404 0.076195 -0.443267
60928 38430.86608 0.688952 -0.568195 0.075702 -0.443587
60928 38431.86608 0.688972 -0.567986 0.075210 -0.443908
60928 38432.86608 0.688991 -0.567776 0.074718 -0.444229
60928 38433.86608 0.689010 -0.567565 0.074226 -0.444550
60928 38434.86608 0.689029 -0.567354 0.073735 -0.444872
60928 38435.86608 0.689047 -0.567143 0.073245 -0.445195
60928 38436.86608 0.689065 -0.566930 0.072755 -0.445518
60928 38437.86608 0.689082 -0.566718 0.072265 -0.445841
60928 38438.86608 0.689099 -0.566504 0.071776 -0.446166
60928 38439.86608 0.689115 -0.566290 0.071287 -0.446490
60928 38440.86608 0.689131 -0.566076 0.070799 -0.446815
60928 38441.86608 0.689147 -0.565861 0.070311 -0.447140
60928 38442.86608 0.689162 -0.565645 0.069824 -0.447466
60928 38443.86608 0.689176 -0.565429 0.069337 -0.447793
60928 38444.86608 0.689190 -0.565213 0.068851 -0.448119
60928 38445.86608 0.689204 -0.564995 0.068365 -0.448447
60928 38446.86608 0.689217 -0.564778 0.067879 -0.448774
60928 38447.86608 0.689230 -0.564559 0.067394 -0.449102
60928 38448.86608 0.689242 -0.564341 0.066909 -0.449431
60928 38449.86608 0.689254 -0.564121 0.066425 -0.449760
60928 38450.86608 0.689265 -0.563901 0.065941 -0.450089
60928 38451.86608 0.689276 -0.563681 0.065458 -0.450419
60928 38452.86608 0.689287 -0.563460 0.064975 -0.450749
60928 38453.86608 0.689297 -0.563238 0.064492 -0.451080
60928 38454.86608 0.689307 -0.563016 0.064010 -0.451411
60928 38455.86608 0.689316 -0.562794 0.063528 -0.451742
60928 38456.86608 0.689325 -0.562570 0.063047 -0.452074
60928 38457.86608 0.689333 -0.562347 0.062566 -0.452406
60928 38458.86608 0.689341 -0.562123 0.062085 -0.452738
60928 38459.86608 0.689349 -0.561898 0.061605 -0.453071
60928 38460.86608 0.689356 -0.561673 0.061125 -0.453404
60928 38461.86608 0.689363 -0.561447 0.060646 -0.453738
60928 38462.86608 0.689369 -0.561221 0.060167 -0.454072
60928 38463.86608 0.689375 -0.560994 0.059688 -0.454406
60928 38464.86608 0.689381 -0.560767 0.059210 -0.454741
60928 38465.86608 0.689384 -0.560524 0.058754 -0.455094
60928 38466.86608 0.689381 -0.560220 0.058386 -0.455520
60928 38467.86608 0.689377 -0.559916 0.058019 -0.455946
60928 38468.86608 0.689373 -0.559611 0.057652 -0.456373
60928 38469.86608 0.689369 -0.559306 0.057285 -0.456800
60928 38470.86608 0.689364 -0.559000 0.056919 -0.457227
60928 38471.86608 0.689359 -0.558694 0.056552 -0.457655
60928 38472.86608 0.689353 -0.558386 0.056186 -0.458083
60928 38473.86608 0.689348 -0.558079 0.055821 -0.458511
60928 38474.86608 0.689341 -0.557770 0.055455 -0.458940
60928 38475.86608 0.689335 -0.557461 0.055090 -0.459369
60928 38476.86608 0.689328 -0.557151 0.054726 -0.459799
60928 38477.86608 0.689320 -0.556841 0.054361 -0.460228
60928 38478.86608 0.689313 -0.556530 0.053997 -0.460659
60928 38479.86608 0.689305 -0.556219 0.053633 -0.461089
60928 38480.86608 0.689296 -0.555906 0.053270 -0.461520
60928 38481.86608 0.689287 -0.555594 0.052907 -0.461952
60928 38482.86608 0.689278 -0.555280 0.052544 -0.462384
60928 38483.86608 0.689269 -0.554966 0.052181 -0.462816
60928 38484.86608 0.689259 -0.554651 0.051819 -0.463249
60928 38485.86608 0.689248 -0.554336 0.051457 -0.463682
60928 38486.86608 0.689238 -0.554020 0.051095 -0.464115
60928 38487.86608 0.689226 -0.553703 0.050734 -0.464549
60928 38488.86608 0.689215 -0.553386 0.050373 -0.464983
60928 38489.86608 0.689203 -0.553068 0.050012 -0.465418
60928 38490.86608 0.689191 -0.552749 0.049652 -0.465853
60928 38491.86608 0.689178 -0.552430 0.049292 -0.466289
60928 38492.86608 0.689165 -0.552110 0.048932 -0.466724
60928 38493.86608 0.689152 -0.551789 0.048573 -0.467161
60928 38494.86608 0.689138 -0.551468 0.048214 -0.467598
60928 38495.86608 0.689124 -0.551146 0.047855 -0.468035
60928 38496.86608 0.689109 -0.550823 0.047497 -0.468472
60928 38497.86608 0.689094 -0.550500 0.047139 -0.468911
60928 38498.86608 0.689079 -0.550176 0.046781 -0.469349
60928 38499.86608 0.689063 -0.549851 0.046424 -0.469788
60928 38500.86608 0.689047 -0.549526 0.046067 -0.470228
60928 38501.86608 0.689030 -0.549199 0.045710 -0.470667
60928 38502.86608 0.689013 -0.548873 0.045354 -0.471108
60928 38503.86608 0.688996 -0.548545 0.044998 -0.471548
60928 38504.86608 0.688978 -0.548217 0.044642 -0.471990
60928 38505.86608 0.688960 -0.547888 0.044287 -0.472431
60928 38506.86608 0.688942 -0.547558 0.043932 -0.472874
60928 38507.86608 0.688923 -0.547228 0.043578 -0.473316
60928 38508.86608 0.688903 -0.546897 0.043224 -0.473759
60928 38509.86608 0.688884 -0.546565 0.042870 -0.474203
60928 38510.86608 0.688863 -0.546232 0.042516 -0.474647
60928 38511.86608 0.688843 -0.545899 0.042163 -0.475092
60928 38512.86608 0.688822 -0.545565 0.041811 -0.475537
60928 38513.86608 0.688801 -0.545230 0.041458 -0.475982
60928 38514.86608 0.688779 -0.544895 0.041107 -0.476428
60928 38515.86608 0.688757 -0.544558 0.040755 -0.476875
60928 38516.86608 0.688734 -0.544221 0.040404 -0.477322
60928 38517.86608 0.688711 -0.543884 0.040053 -0.477769
60928 38518.86608 0.688688 -0.543545 0.039703 -0.478217
60928 38519.86608 0.688664 -0.543206 0.039353 -0.478666
60928 38520.86608 0.688639 -0.542866 0.039003 -0.479115
60928 38521.86608 0.688615 -0.542525 0.038654 -0.479564
60928 38522.86608 0.688590 -0.542183 0.038305 -0.480015
60928 38523.86608 0.688564 -0.541841 0.037957 -0.480465
60928 38524.86608 0.688538 -0.541498 0.037609 -0.480916
60928 38525.86608 0.688512 -0.541154 0.037262 -0.481368
60928 38526.86608 0.688485 -0.540809 0.036914 -0.481820
60928 38527.86608 0.688458 -0.540464 0.036568 -0.482273
60928 38528.86608 0.688430 -0.540118 0.036221 -0.482726
60928 38529.86608 0.688402 -0.539771 0.035875 -0.483180
60928 38530.86608 0.688374 -0.539423 0.035530 -0.483635
60928 38531.86608 0.688345 -0.539074 0.035185 -0.484090
60928 38532.86608 0.688315 -0.538724 0.034840 -0.484545
60928 38533.86608 0.688286 -0.538374 0.034496 -0.485001
60928 38534.86608 0.688255 -0.538023 0.034152 -0.485458
60928 38535.86608 0.688225 -0.537671 0.033809 -0.485915
60928 38536.86608 0.688194 -0.537318 0.033466 -0.486373
60928 38537.86608 0.688162 -0.536965 0.033124 -0.486831
60928 38538.86608 0.688130 -0.536610 0.032782 -0.487290
60928 38539.86608 0.688098 -0.536255 0.032440 -0.487750
60928 38540.86608 0.688065 -0.535899 0.032099 -0.488210
60928 38541.86608 0.688032 -0.535542 0.031758 -0.488671
60928 38542.86608 0.687998 -0.535184 0.031418 -0.489132
60928 38543.86608 0.687964 -0.534825 0.031078 -0.489594
60928 38544.86608 0.687929 -0.534466 0.030739 -0.490057
60928 38545.86608 0.687894 -0.534105 0.030400 -0.490520
60928 38546.86608 0.687858 -0.533744 0.030062 -0.490984
60928 38547.86608 0.687822 -0.533382 0.029724 -0.491448
60928 38548.86608 0.687786 -0.533018 0.029387 -0.491913
60928 38549.86608 0.687749 -0.532654 0.029050 -0.492379
60928 38550.86608 0.687712 -0.532290 0.028713 -0.492845
60928 38551.86608 0.687674 -0.531924 0.028377 -0.493312
60928 38552.86608 0.687635 -0.531557 0.028042 -0.493779
60928 38553.86608 0.687597 -0.531190 0.027707 -0.494248
60928 38554.86608 0.687557 -0.530821 0.027372 -0.494717
60928 38555.86608 0.687518 -0.530452 0.027038 -0.495186
60928 38556.86608 0.687478 -0.530081 0.026705 -0.495656
60928 38557.86608 0.687437 -0.529710 0.026372 -0.496127
60928 38558.86608 0.687396 -0.529338 0.026039 -0.496599
60928 38559.86608 0.687354 -0.528965 0.025707 -0.497071
60928 38560.86608 0.687312 -0.528591 0.025376 -0.497544
60928 38561.86608 0.687270 -0.528216 0.025045 -0.498017
60928 38562.86608 0.687227 -0.527840 0.024714 -0.498492
60928 38563.86608 0.687183 -0.527463 0.024385 -0.498966
60928 38564.86608 0.687139 -0.527085 0.024055 -0.499442
60928 38565.86608 0.687095 -0.526706 0.023726 -0.499918
60928 38566.86608 0.687050 -0.526326 0.023398 -0.500395
60928 38567.86608 0.687005 -0.525945 0.023070 -0.500873
60928 38568.86608 0.686960 -0.525603 0.022690 -0.501311
60928 38569.86608 0.686915 -0.525277 0.022288 -0.501731
60928 38570.86608 0.686872 -0.525017 0.021798 -0.502085
60928 38571.86608 0.686830 -0.524783 0.021271 -0.502410
60928 38572.86608 0.686787 -0.524548 0.020744 -0.502735
60928 38573.86608 0.686744 -0.524312 0.020218 -0.503062
60928 38574.86608 0.686701 -0.524075 0.019692 -0.503389
60928 38575.86608 0.686656 -0.523837 0.019168 -0.503716
60928 38576.86608 0.686612 -0.523599 0.018644 -0.504045
60928 38577.86608 0.686567 -0.523359 0.018120 -0.504374
60928 38578.86608 0.686521 -0.523119 0.017598 -0.504703
60928 38579.86608 0.686475 -0.522879 0.017076 -0.505034
60928 38580.86608 0.686428 -0.522637 0.016554 -0.505365
60928 38581.86608 0.686381 -0.522394 0.016034 -0.505696
60928 38582.86608 0.686333 -0.522151 0.015514 -0.506028
60928 38583.86608 0.686284 -0.521907 0.014994 -0.506361
60928 38584.86608 0.686236 -0.521663 0.014476 -0.506695
60928 38585.86608 0.686186 -0.521417 0.013958 -0.507029
60928 38586.86608 0.686136 -0.521171 0.013440 -0.507363
60928 38587.86608 0.686086 -0.520924 0.012924 -0.507698
60928 38588.86608 0.686035 -0.520676 0.012408 -0.508034
60928 38589.86608 0.685984 -0.520427 0.011892 -0.508370
60928 38590.86608 0.685932 -0.520178 0.011377 -0.508707
60928 38591.86608 0.685879 -0.519928 0.010863 -0.509045
60928 38592.86608 0.685826 -0.519677 0.010349 -0.509383
60928 38593.86608 0.685773 -0.519425 0.009836 -0.509721
60928 38594.86608 0.685719 -0.519173 0.009324 -0.510060
60928 38595.86608 0.685665 -0.518920 0.008812 -0.510400
60928 38596.86608 0.685610 -0.518666 0.008301 -0.510740
60928 38597.86608 0.685555 -0.518412 0.007791 -0.511081
60928 38598.86608 0.685499 -0.518156 0.007281 -0.511422
60928 38599.86608 0.685442 -0.517901 0.006771 -0.511764
60928 38600.86608 0.685386 -0.517644 0.006262 -0.512106
60928 38601.86608 0.685328 -0.517386 0.005754 -0.512448
60928 38602.86608 0.685270 -0.517128 0.005247 -0.512792
